Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employed_status,Payment_method,Referal,Amount_spent,Age_Group
02/02/2021,153428,Male,37,Married,Colorado,Basic,Employed,Card,0,$0.00,30-39
02/03/2021,153429,Female,45,Single,Idaho,Basic,Employed,PayPal,0,"$1,740.68",40-49
02/03/2021,153430,Male,58,Single,North Carolina,Basic,Self-Employed,Card,1,$406.80,50-59
02/04/2021,153431,Male,32,Married,Maryland,Silver,Employed,Other,0,$8.79,30-39
02/04/2021,153432,Female,55,Single,Massachusetts,Basic,Employed,PayPal,1,"$1,861.71",50-59
02/04/2021,153433,Male,47,Married,Idaho,Platinum,Employed,Card,0,"$2,464.24",40-49
02/05/2021,153434,Female,41,Married,Virginia,Basic,Employed,Card,1,"$2,411.32",40-49
02/05/2021,153435,Male,52,Married,Arkansas,Basic,Employed,PayPal,1,"$2,757.38",50-59
02/06/2021,153436,Female,49,Married,California,Basic,Self-Employed,Card,0,$560.58,40-49
02/06/2021,153437,Female,48,Married,New Jersey,Basic,Self-Employed,Card,0,$307.25,40-49
02/06/2021,153438,Male,75,Married,Nevada,Platinum,Employed,Other,0,$552.88,70-79
02/06/2021,153439,Male,40,Single,Illinois,Missing,Employed,Card,1,$728.42,40-49
02/07/2021,153440,Female,57,Married,Pennsylvania,Basic,Employed,Card,1,$850.31,50-59
02/08/2021,153441,Female,33,Married,Arkansas,Basic,Employed,PayPal,1,$327.92,30-39
02/08/2021,153442,Female,17,Married,Louisiana,Silver,Employed,PayPal,1,$814.12,15-19
02/09/2021,153443,Male,67,Married,Georgia,Silver,Self-Employed,PayPal,0,"$1,002.98",60-69
02/09/2021,153444,Female,24,Single,New York,Platinum,Self-Employed,Card,1,"$1,097.14",20-29
02/09/2021,153445,Male,74,Single,Illinois,Basic,Employed,Other,1,$444.28,70-79
02/09/2021,153446,Female,66,Single,Mississippi,Gold,Unemployed,Card,1,$720.07,60-69
02/09/2021,153447,Male,16,Married,Maryland,Missing,Employed,PayPal,1,$190.56,15-19
02/10/2021,153448,Male,62,Single,Montana,Gold,Employed,PayPal,1,$449.25,60-69
02/10/2021,153449,Male,45,Married,Delaware,Basic,Employed,PayPal,1,$49.53,40-49
02/10/2021,153450,Female,47,Single,Maryland,Basic,Employed,Other,0,"$1,085.63",40-49
02/10/2021,153451,Male,16,Single,Mississippi,Basic,Employed,PayPal,1,$0.00,15-19
02/10/2021,153452,Male,76,Married,Texas,Platinum,Employed,Other,1,"$2,637.00",70-79
02/11/2021,153453,Male,48,Married,Maine,Basic,Employed,Card,1,$450.03,40-49
02/11/2021,153454,Male,64,Married,New York,Missing,Employed,PayPal,1,"$1,614.06",60-69
02/11/2021,153455,Male,67,Married,Alabama,Platinum,Employed,Card,1,$221.17,60-69
02/11/2021,153456,Male,17,Single,Rhode Island,Basic,Employed,PayPal,0,"$2,029.38",15-19
02/11/2021,153457,Male,25,Married,North Carolina,Basic,Self-Employed,PayPal,1,$0.00,20-29
02/12/2021,153458,Male,76,Married,Michigan,Gold,Employed,PayPal,0,$0.00,70-79
02/12/2021,153459,Male,77,Single,Arkansas,Basic,Employed,Card,1,$190.70,70-79
02/12/2021,153460,Female,40,Single,New Jersey,Silver,Employed,Card,1,"$2,796.51",40-49
2/13/2021,153461,Male,30,Married,Montana,Basic,Employed,Other,0,"$1,434.72",30-39
2/13/2021,153462,Male,39,Married,Wyoming,Basic,Employed,Card,1,"$1,519.41",30-39
2/13/2021,153463,Male,70,Married,Texas,Gold,Employed,Card,1,$89.20,70-79
2/14/2021,153464,Female,66,Married,North Dakota,Basic,Employed,PayPal,1,"$2,547.85",60-69
2/14/2021,153465,Male,76,Married,Utah,Silver,Self-Employed,Card,0,$0.00,70-79
2/14/2021,153466,Male,25,Married,Kentucky,Basic,Employed,Card,1,"$2,661.45",20-29
2/15/2021,153467,Female,78,Single,Arizona,Silver,Employed,PayPal,1,"$2,997.21",70-79
2/16/2021,153468,Female,60,Married,Louisiana,Basic,Self-Employed,Card,0,"$2,564.53",60-69
2/16/2021,153469,Female,34,Married,Wisconsin,Basic,Self-Employed,PayPal,0,"$1,456.63",30-39
2/16/2021,153470,Female,15,Single,Arkansas,Gold,Self-Employed,Other,1,"$1,026.91",15-19
2/16/2021,153471,Male,60,Married,Virginia,Basic,Self-Employed,Other,1,"$1,945.24",60-69
2/17/2021,153472,Male,25,Married,Hawaii,Missing,Employed,Card,1,$336.18,20-29
2/17/2021,153473,Female,28,Single,Minnesota,Basic,Employed,Card,1,"$1,065.88",20-29
2/17/2021,153474,Male,41,Married,Montana,Basic,Self-Employed,Card,1,"$1,672.59",40-49
2/17/2021,153475,Male,34,Married,Nebraska,Silver,Unemployed,Other,0,$0.00,30-39
2/18/2021,153476,Male,40,Single,Louisiana,Basic,Employed,PayPal,1,"$2,760.95",40-49
2/18/2021,153477,Male,15,Married,Vermont,Silver,Employed,Card,1,"$2,640.34",15-19
2/18/2021,153478,Male,58,Married,New Mexico,Silver,Employed,Other,1,"$2,053.92",50-59
2/18/2021,153479,Female,45,Single,South Dakota,Basic,Employed,PayPal,1,"$2,696.53",40-49
2/18/2021,153480,Male,49,Single,North Carolina,Silver,Employed,Card,1,"$1,121.65",40-49
2/19/2021,153481,Female,36,Single,Texas,Missing,Employed,Card,1,"$2,442.80",30-39
2/20/2021,153482,Female,26,Married,Delaware,Basic,Self-Employed,Card,1,"$2,471.02",20-29
2/20/2021,153483,Male,31,Married,Florida,Basic,Employed,Other,1,$270.10,30-39
2/21/2021,153484,Female,18,Single,New Mexico,Basic,Employed,Card,1,$0.00,15-19
2/21/2021,153485,Female,46,Married,Kansas,Platinum,Employed,PayPal,0,"$2,025.00",40-49
2/21/2021,153486,Female,27,Married,New Hampshire,Silver,Employed,Card,1,$336.50,20-29
2/21/2021,153487,Female,74,Married,Missouri,Platinum,Employed,Card,1,"$1,168.23",70-79
2/22/2021,153488,Female,68,Married,South Carolina,Gold,Employed,PayPal,0,$233.14,60-69
2/22/2021,153489,Female,62,Married,Vermont,Silver,Self-Employed,PayPal,0,$336.99,60-69
2/22/2021,153490,Female,74,Single,Kentucky,Silver,Self-Employed,PayPal,0,$212.78,70-79
2/22/2021,153491,Male,55,Single,Nevada,Missing,Employed,PayPal,0,"$2,063.92",50-59
2/22/2021,153492,Female,68,Married,Maryland,Platinum,Employed,PayPal,1,"$1,379.05",60-69
2/23/2021,153493,Female,33,Single,Illinois,Basic,Unemployed,Card,0,"$1,966.20",30-39
2/24/2021,153494,Female,78,Married,Rhode Island,Basic,Unemployed,PayPal,1,"$2,943.50",70-79
2/24/2021,153495,Male,50,Single,Pennsylvania,Basic,Unemployed,PayPal,0,$109.06,50-59
2/24/2021,153496,Female,53,Single,Connecticut,Basic,Unemployed,PayPal,1,"$2,951.27",50-59
2/24/2021,153497,Male,73,Married,Arkansas,Gold,Employed,PayPal,1,$0.00,70-79
2/24/2021,153498,Female,28,Single,New Jersey,Silver,Employed,PayPal,1,"$1,662.19",20-29
2/25/2021,153499,Female,54,Single,New Hampshire,Basic,Unemployed,PayPal,1,"$1,231.76",50-59
2/25/2021,153500,Male,25,Single,Virginia,Gold,Employed,Card,1,$988.54,20-29
2/25/2021,153501,Female,22,Single,Missouri,Platinum,Employed,Card,1,$0.00,20-29
2/25/2021,153502,Female,78,Single,Mississippi,Silver,Employed,PayPal,0,"$2,570.64",70-79
2/26/2021,153503,Female,54,Married,Washington,Platinum,Employed,PayPal,0,"$2,710.03",50-59
2/26/2021,153504,Male,45,Married,Oregon,Silver,Employed,Card,1,"$2,574.08",40-49
2/27/2021,153505,Female,18,Single,Nevada,Basic,Employed,Other,0,"$2,507.85",15-19
2/27/2021,153506,Male,15,Married,Alabama,Missing,Self-Employed,Card,0,"$2,735.65",15-19
2/27/2021,153507,Female,48,Single,Colorado,Silver,Employed,PayPal,1,"$1,435.56",40-49
2/27/2021,153508,Male,27,Married,West Virginia,Basic,Self-Employed,Card,0,$682.16,20-29
2/28/2021,153509,Male,31,Married,Missouri,Platinum,Self-Employed,Card,0,"$1,104.70",30-39
03/01/2021,153510,Female,76,Married,Illinois,Basic,Self-Employed,PayPal,1,$631.89,70-79
03/01/2021,153511,Female,24,Married,Indiana,Silver,Unemployed,Other,1,$339.26,20-29
03/01/2021,153512,Female,61,Married,Arizona,Basic,Employed,Other,1,"$1,434.58",60-69
03/02/2021,153513,Male,63,Single,Maryland,Basic,Self-Employed,Other,1,$771.37,60-69
03/02/2021,153514,Female,75,Married,North Carolina,Basic,Employed,Other,1,"$2,549.31",70-79
03/02/2021,153515,Female,64,Single,New York,Silver,Self-Employed,Other,1,"$2,747.77",60-69
03/02/2021,153516,Male,49,Married,Delaware,Platinum,Employed,Other,0,"$2,454.37",40-49
03/02/2021,153517,Male,36,Married,Michigan,Platinum,Unemployed,Card,0,$195.66,30-39
03/03/2021,153518,Female,73,Single,Rhode Island,Basic,Self-Employed,Other,0,"$1,623.74",70-79
03/03/2021,153519,Male,24,Single,New Hampshire,Missing,Employed,Card,1,$94.58,20-29
03/04/2021,153520,Female,56,Married,Vermont,Basic,Employed,Card,1,"$1,566.57",50-59
03/05/2021,153521,Female,45,Single,Illinois,Platinum,Employed,Card,1,"$1,813.16",40-49
03/06/2021,153522,Male,68,Married,Kentucky,Missing,Employed,PayPal,0,$847.13,60-69
03/06/2021,153523,Female,58,Single,New Mexico,Basic,Self-Employed,PayPal,1,$29.41,50-59
03/07/2021,153524,Female,0,Married,Utah,Basic,Employed,Other,0,"$1,518.77",90 & Above
03/07/2021,153525,Female,38,Married,Texas,Gold,Employed,Card,1,$36.74,30-39
03/07/2021,153526,Male,35,Single,Illinois,Basic,Employed,Other,0,$74.37,30-39
03/07/2021,153527,Female,42,Single,Nevada,Basic,Self-Employed,PayPal,0,"$2,609.18",40-49
03/08/2021,153528,Female,46,Married,Tennessee,Platinum,Employed,Card,1,$156.72,40-49
03/08/2021,153529,Female,39,Single,Minnesota,Platinum,Employed,PayPal,0,"$1,629.84",30-39
03/08/2021,153530,Female,65,Single,Minnesota,Silver,Self-Employed,PayPal,0,"$2,683.44",60-69
03/08/2021,153531,Female,68,Single,Kentucky,Basic,Self-Employed,PayPal,0,$697.53,60-69
03/08/2021,153532,Female,25,Married,Rhode Island,Gold,Employed,PayPal,1,"$2,607.49",20-29
03/08/2021,153533,Male,21,Single,Connecticut,Silver,Employed,PayPal,1,$0.00,20-29
03/08/2021,153534,Male,62,Married,Virginia,Silver,Employed,PayPal,1,"$1,285.31",60-69
03/08/2021,153535,Male,18,Single,Delaware,Basic,Employed,PayPal,1,"$2,738.31",15-19
03/08/2021,153536,Female,27,Married,Alabama,Basic,Employed,Card,1,$413.11,20-29
03/08/2021,153537,Male,53,Single,Massachusetts,Basic,Employed,Other,0,"$2,038.05",50-59
03/08/2021,153538,Female,44,Single,Washington,Gold,Self-Employed,Other,1,"$2,706.04",40-49
03/09/2021,153539,Female,25,Single,Massachusetts,Basic,Self-Employed,Card,1,$488.52,20-29
03/09/2021,153540,Female,42,Single,Alaska,Silver,Employed,PayPal,1,"$1,001.19",40-49
03/09/2021,153541,Female,52,Married,Florida,Missing,Self-Employed,PayPal,1,$0.00,50-59
03/10/2021,153542,Female,28,Single,Nevada,Gold,Employed,Other,1,$0.00,20-29
03/10/2021,153543,Female,21,Married,Pennsylvania,Silver,Self-Employed,PayPal,0,"$2,479.65",20-29
03/11/2021,153544,Male,37,Married,Utah,Basic,Unemployed,PayPal,1,"$1,160.60",30-39
03/12/2021,153545,Female,52,Married,Maine,Platinum,Employed,Other,1,"$1,984.18",50-59
3/13/2021,153546,Female,61,Married,Rhode Island,Basic,Employed,Card,0,"$1,295.63",60-69
3/13/2021,153547,Male,51,Married,Maryland,Missing,Self-Employed,PayPal,1,$765.27,50-59
3/13/2021,153548,Male,15,Single,North Carolina,Basic,Employed,PayPal,0,$342.19,15-19
3/13/2021,153549,Male,54,Married,New Mexico,Basic,Self-Employed,Card,1,"$1,869.55",50-59
3/14/2021,153550,Female,50,Married,Nevada,Basic,Self-Employed,PayPal,1,"$1,837.98",50-59
3/14/2021,153551,Female,41,Married,Oklahoma,Platinum,Self-Employed,PayPal,1,$626.67,40-49
3/14/2021,153552,Female,33,Married,Arkansas,Platinum,Employed,PayPal,1,"$2,936.58",30-39
3/14/2021,153553,Female,78,Married,Michigan,Platinum,Employed,Card,1,$0.00,70-79
3/15/2021,153554,Female,17,Married,Pennsylvania,Silver,Employed,PayPal,0,$147.48,15-19
3/15/2021,153555,Male,39,Single,Pennsylvania,Platinum,Self-Employed,Card,0,"$2,995.73",30-39
3/15/2021,153556,Female,40,Married,Georgia,Basic,Employed,PayPal,0,"$2,687.32",40-49
3/15/2021,153557,Female,20,Married,Wyoming,Basic,Self-Employed,Other,0,"$1,796.78",20-29
3/15/2021,153558,Female,43,Married,Montana,Silver,Self-Employed,Card,1,"$1,924.59",40-49
3/15/2021,153559,Female,34,Single,North Dakota,Gold,Unemployed,Other,1,$743.18,30-39
3/16/2021,153560,Male,20,Married,Oklahoma,Basic,Employed,Other,1,"$1,867.03",20-29
3/16/2021,153561,Female,45,Single,Minnesota,Gold,Self-Employed,PayPal,1,"$2,565.21",40-49
3/16/2021,153562,Male,54,Single,Texas,Platinum,Employed,PayPal,1,"$2,092.96",50-59
3/17/2021,153563,Female,27,Married,Maryland,Silver,Self-Employed,PayPal,1,"$1,278.71",20-29
3/17/2021,153564,Female,39,Married,Kentucky,Silver,Employed,Other,0,"$1,974.54",30-39
3/18/2021,153565,Female,44,Married,Colorado,Basic,Employed,PayPal,0,"$2,473.98",40-49
3/18/2021,153566,Male,41,Married,Ohio,Basic,Employed,Card,1,"$1,370.50",40-49
3/19/2021,153567,Female,34,Single,Alabama,Silver,Employed,PayPal,0,$77.90,30-39
3/19/2021,153568,Female,78,Single,South Dakota,Basic,Self-Employed,Other,1,"$1,611.28",70-79
3/19/2021,153569,Male,33,Single,Louisiana,Basic,Employed,PayPal,0,$232.20,30-39
3/20/2021,153570,Female,20,Married,Texas,Platinum,Employed,Other,1,"$1,125.40",20-29
3/20/2021,153571,Female,60,Married,Georgia,Platinum,Self-Employed,Other,1,"$2,740.52",60-69
3/20/2021,153572,Male,51,Married,New Jersey,Platinum,Self-Employed,Card,1,$161.58,50-59
3/20/2021,153573,Female,59,Married,Pennsylvania,Missing,Self-Employed,Card,1,$240.24,50-59
3/21/2021,153574,Male,40,Married,New Mexico,Missing,Employed,Card,1,"$1,059.16",40-49
3/21/2021,153575,Female,38,Single,Delaware,Silver,Unemployed,PayPal,1,$0.00,30-39
3/21/2021,153576,Female,0,Married,Washington,Basic,Self-Employed,PayPal,0,"$1,467.30",90 & Above
3/22/2021,153577,Female,16,Married,Washington,Missing,Employed,Other,0,"$2,778.65",15-19
3/22/2021,153578,Female,22,Married,Idaho,Basic,Employed,PayPal,1,"$2,712.05",20-29
3/22/2021,153579,Female,33,Married,Missouri,Basic,Employed,Card,1,$662.36,30-39
3/23/2021,153580,Male,46,Single,West Virginia,Basic,Employed,PayPal,1,"$1,327.68",40-49
3/24/2021,153581,Female,54,Married,Wisconsin,Basic,Employed,Other,0,"$1,201.90",50-59
3/24/2021,153582,Female,74,Single,Rhode Island,Silver,Self-Employed,PayPal,1,"$1,708.56",70-79
3/24/2021,153583,Female,43,Single,South Dakota,Platinum,Self-Employed,PayPal,1,"$1,107.84",40-49
3/25/2021,153584,Female,64,Married,North Carolina,Platinum,Employed,Card,1,"$1,037.93",60-69
3/25/2021,153585,Female,54,Single,Oregon,Silver,Employed,Card,1,$0.00,50-59
3/25/2021,153586,Male,35,Single,Minnesota,Platinum,Self-Employed,Card,1,"$1,167.20",30-39
3/25/2021,153587,Female,31,Married,Rhode Island,Basic,Employed,Card,0,"$2,890.79",30-39
3/25/2021,153588,Male,43,Married,Massachusetts,Missing,Employed,PayPal,1,"$2,436.30",40-49
3/25/2021,153589,Female,60,Single,Maryland,Silver,Employed,PayPal,1,$2.84,60-69
3/26/2021,153590,Female,21,Married,South Dakota,Basic,Employed,Other,1,"$1,425.66",20-29
3/26/2021,153591,Female,15,Married,Illinois,Basic,Employed,Other,0,"$2,643.85",15-19
3/27/2021,153592,Female,39,Single,Utah,Silver,Employed,Other,1,"$2,954.83",30-39
3/27/2021,153593,Female,39,Married,New Jersey,Missing,Employed,PayPal,1,"$1,953.65",30-39
3/27/2021,153594,Female,30,Married,Alaska,Silver,Employed,PayPal,1,"$2,420.90",30-39
3/28/2021,153595,Male,78,Married,Missouri,Silver,Employed,Card,1,$618.76,70-79
3/29/2021,153596,Female,50,Married,Louisiana,Silver,Employed,Card,1,"$1,425.18",50-59
3/29/2021,153597,Male,62,Married,Louisiana,Basic,Employed,PayPal,1,"$2,689.46",60-69
3/30/2021,153598,Female,44,Married,Rhode Island,Basic,Employed,PayPal,1,"$1,074.84",40-49
3/30/2021,153599,Female,51,Single,New York,Silver,Employed,PayPal,1,"$1,481.45",50-59
3/30/2021,153600,Male,73,Married,Idaho,Basic,Employed,Other,1,"$1,651.44",70-79
3/30/2021,153601,Female,0,Single,Iowa,Silver,Employed,PayPal,0,$619.99,90 & Above
3/31/2021,153602,Female,53,Single,Maine,Silver,Employed,PayPal,1,"$2,722.98",50-59
3/31/2021,153603,Male,40,Married,Iowa,Platinum,Employed,Card,0,$674.20,40-49
04/01/2021,153604,Female,46,Married,Connecticut,Silver,Unknown,Card,0,"$1,091.24",40-49
04/01/2021,153605,Female,47,Married,Minnesota,Basic,Employed,Other,0,$941.84,40-49
04/01/2021,153606,Male,36,Married,Delaware,Platinum,Employed,PayPal,1,$669.75,30-39
04/02/2021,153607,Male,50,Married,West Virginia,Basic,Unemployed,Card,1,"$1,784.85",50-59
04/02/2021,153608,Female,37,Single,Michigan,Basic,Employed,PayPal,0,$807.37,30-39
04/03/2021,153609,Male,15,Married,Utah,Basic,Employed,Card,1,$174.07,15-19
04/03/2021,153610,Female,62,Single,Iowa,Basic,Employed,Other,0,"$1,088.12",60-69
04/03/2021,153611,Female,27,Single,South Carolina,Silver,Employed,Card,1,$0.00,20-29
04/04/2021,153612,Female,66,Married,North Dakota,Basic,Employed,Card,0,"$1,124.83",60-69
04/04/2021,153613,Female,73,Married,Minnesota,Gold,Employed,Card,1,"$2,907.43",70-79
04/04/2021,153614,Female,75,Married,Michigan,Basic,Employed,Other,1,"$1,764.37",70-79
04/05/2021,153615,Male,49,Single,Massachusetts,Platinum,Employed,Other,1,"$1,219.29",40-49
04/05/2021,153616,Female,71,Single,Mississippi,Basic,Self-Employed,PayPal,0,$0.00,70-79
04/05/2021,153617,Female,40,Married,Tennessee,Silver,Unemployed,PayPal,1,"$1,796.43",40-49
04/05/2021,153618,Male,43,Married,West Virginia,Silver,Employed,Card,1,"$2,644.14",40-49
04/06/2021,153619,Male,67,Single,Michigan,Basic,Employed,PayPal,1,$0.00,60-69
04/06/2021,153620,Male,62,Married,Nevada,Platinum,Employed,PayPal,0,$687.47,60-69
04/06/2021,153621,Male,53,Single,Louisiana,Silver,Employed,Card,1,$173.57,50-59
04/06/2021,153622,Female,57,Single,Massachusetts,Platinum,Employed,Other,1,$357.74,50-59
04/07/2021,153623,Female,41,Single,Nevada,Gold,Employed,PayPal,1,"$1,026.02",40-49
04/07/2021,153624,Unknown,18,Single,Mississippi,Basic,Unknown,PayPal,1,$0.00,15-19
04/07/2021,153625,Female,42,Single,Vermont,Silver,Employed,Card,0,$0.00,40-49
04/07/2021,153626,Male,20,Married,South Dakota,Basic,Self-Employed,PayPal,0,"$2,868.40",20-29
04/08/2021,153627,Female,73,Married,Iowa,Platinum,Employed,Card,0,"$2,005.84",70-79
04/09/2021,153628,Female,18,Married,Virginia,Basic,Self-Employed,PayPal,1,"$2,777.01",15-19
04/09/2021,153629,Male,18,Single,Alabama,Platinum,Employed,Card,0,$289.85,15-19
04/09/2021,153630,Female,66,Single,Georgia,Silver,Employed,PayPal,1,$0.00,60-69
04/09/2021,153631,Male,60,Married,Alabama,Platinum,Employed,PayPal,1,$0.00,60-69
04/10/2021,153632,Female,50,Married,North Dakota,Platinum,Self-Employed,PayPal,1,"$1,979.94",50-59
04/10/2021,153633,Female,72,Married,New Jersey,Basic,Self-Employed,Card,1,"$2,982.88",70-79
04/10/2021,153634,Female,24,Married,Michigan,Silver,Employed,PayPal,0,$818.91,20-29
04/10/2021,153635,Male,73,Married,California,Basic,Employed,Other,1,"$2,951.76",70-79
04/12/2021,153636,Male,57,Married,Maine,Gold,Employed,Card,1,$739.38,50-59
04/12/2021,153637,Female,0,Married,Missouri,Silver,Self-Employed,Card,0,"$1,251.45",90 & Above
04/12/2021,153638,Female,66,Married,Washington,Missing,Employed,PayPal,0,$904.60,60-69
4/13/2021,153639,Male,51,Married,Connecticut,Basic,Employed,PayPal,0,"$1,788.50",50-59
4/13/2021,153640,Male,51,Married,Kansas,Basic,Employed,PayPal,0,$820.66,50-59
4/13/2021,153641,Male,52,Single,Connecticut,Silver,Employed,Card,1,$334.58,50-59
4/13/2021,153642,Female,57,Married,Kentucky,Basic,Employed,Other,1,"$1,241.85",50-59
4/13/2021,153643,Male,71,Single,Massachusetts,Basic,Employed,PayPal,1,"$2,532.24",70-79
4/14/2021,153644,Female,30,Married,New York,Basic,Employed,Other,0,$666.29,30-39
4/14/2021,153645,Female,70,Married,South Carolina,Silver,Employed,PayPal,0,$0.00,70-79
4/14/2021,153646,Female,33,Married,New Hampshire,Basic,Employed,Other,1,$721.36,30-39
4/14/2021,153647,Female,24,Single,Vermont,Basic,Unknown,Card,1,$830.59,20-29
4/14/2021,153648,Male,59,Married,Pennsylvania,Basic,Employed,Card,1,"$2,654.78",50-59
4/15/2021,153649,Male,15,Single,Kansas,Basic,Employed,PayPal,1,"$2,901.98",15-19
4/15/2021,153650,Male,25,Married,Texas,Basic,Employed,PayPal,0,"$2,013.54",20-29
4/15/2021,153651,Female,58,Single,Wyoming,Basic,Employed,PayPal,1,"$1,180.50",50-59
4/16/2021,153652,Female,34,Married,Minnesota,Basic,Employed,PayPal,0,"$2,914.90",30-39
4/16/2021,153653,Male,25,Married,Utah,Basic,Employed,PayPal,1,"$1,367.59",20-29
4/16/2021,153654,Female,76,Married,Missouri,Gold,Employed,PayPal,1,"$2,885.52",70-79
4/17/2021,153655,Male,43,Single,Missouri,Missing,Self-Employed,Other,1,"$1,606.12",40-49
4/18/2021,153656,Female,73,Married,Michigan,Gold,Employed,PayPal,1,$2.09,70-79
4/19/2021,153657,Female,25,Married,North Carolina,Platinum,Employed,PayPal,1,"$2,891.30",20-29
4/19/2021,153658,Female,28,Married,Hawaii,Missing,Employed,Other,1,$519.54,20-29
4/19/2021,153659,Male,71,Single,Arizona,Basic,Employed,PayPal,1,$712.46,70-79
4/19/2021,153660,Female,16,Single,New Jersey,Basic,Self-Employed,PayPal,0,"$2,027.31",15-19
4/19/2021,153661,Female,39,Married,Connecticut,Silver,Employed,PayPal,1,$869.08,30-39
4/19/2021,153662,Male,15,Married,Washington,Basic,Employed,PayPal,1,"$1,285.46",15-19
4/20/2021,153663,Female,25,Married,Georgia,Silver,Self-Employed,Other,1,$719.54,20-29
4/20/2021,153664,Male,67,Single,Nevada,Basic,Self-Employed,Card,1,$0.00,60-69
4/20/2021,153665,Female,52,Married,New Mexico,Basic,Employed,Card,0,"$2,941.86",50-59
4/22/2021,153666,Male,32,Married,Indiana,Missing,Employed,PayPal,1,"$2,513.86",30-39
4/22/2021,153667,Male,72,Married,Mississippi,Silver,Employed,PayPal,1,$84.50,70-79
4/22/2021,153668,Male,61,Single,Arkansas,Gold,Employed,PayPal,0,"$1,814.01",60-69
4/22/2021,153669,Female,75,Married,California,Basic,Employed,PayPal,0,"$1,737.20",70-79
4/23/2021,153670,Female,77,Married,Alaska,Silver,Employed,PayPal,1,$0.00,70-79
4/23/2021,153671,Male,73,Single,Georgia,Gold,Employed,Other,1,"$1,377.94",70-79
4/24/2021,153672,Male,65,Single,Georgia,Basic,Employed,Card,1,$0.00,60-69
